,id,name,description,series,price,builtInEmote,copyrightedAudio,upcoming,reactive,releaseDate,lastAppearance,interest,video,audio,path,gameplayTags,apiTags,battlepass,type.id,type.name,rarity.id,rarity.name,added.date,added.version,images.icon,images.featured,images.background,images.icon_background,images.full_background,juno.icon,beans.icon,set.id,set.name,set.partOf,battlepass.season,battlepass.tier,battlepass.page,battlepass.type,battlepass.displayText.chapter,battlepass.displayText.season,battlepass.displayText.chapterSeason,battlepass.battlePassName,set,series.id,series.name,builtInEmote.id,builtInEmote.type.id,builtInEmote.type.name,builtInEmote.name,builtInEmote.description,builtInEmote.rarity.id,builtInEmote.rarity.name,builtInEmote.series,builtInEmote.images.icon,builtInEmote.images.featured,builtInEmote.images.background,builtInEmote.images.icon_background,builtInEmote.images.full_background,builtInEmote.video,builtInEmote.series.id,builtInEmote.series.name
8726,EID_Snowfall_H6LU9,Board Flair,Let's hit the slopes!,,300,,False,False,False,2022-03-27,2025-01-24,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Snowfall_H6LU9,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.Set.WildChair']",['emoteDuration:5.40'],,emote,Emote,Epic,Epic,2022-03-24,20.00,https://media.fortniteapi.io/images/110c1553dc6a369f5a6084ddc772c109/transparent.png,https://media.fortniteapi.io/images/110c1553dc6a369f5a6084ddc772c109/full_featured.png,https://media.fortniteapi.io/images/cosmetics/110c1553dc6a369f5a6084ddc772c109/v2/background.png,https://media.fortniteapi.io/images/cosmetics/110c1553dc6a369f5a6084ddc772c109/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/110c1553dc6a369f5a6084ddc772c109/v2/info.en.png,,,WildChair,Chloe Kim,Part of the Chloe Kim set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
8769,EID_Traction,Lil' Mower,This battlefield requires a lil' landscaping.,,500,,False,False,False,2022-04-07,2025-06-23,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Traction,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.UserFacingFlags.Emote.Traversal']","['emoteDuration:12.67', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-04-05,20.10,https://media.fortniteapi.io/images/5147eaf593b226aac76cde2696e0557c/transparent.png,https://media.fortniteapi.io/images/5147eaf593b226aac76cde2696e0557c/full_featured.png,https://media.fortniteapi.io/images/cosmetics/5147eaf593b226aac76cde2696e0557c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/5147eaf593b226aac76cde2696e0557c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/5147eaf593b226aac76cde2696e0557c/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8770,EID_Checkmate,Chess Master,King me.,,300,,False,False,False,2022-04-18,2025-07-10,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Checkmate,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.UserFacingFlags.Synced']","['emoteDuration:2.67', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-04-05,20.10,https://media.fortniteapi.io/images/9bac05a7b4dd13dca2e09e04fb98e52c/transparent.png,,https://media.fortniteapi.io/images/cosmetics/9bac05a7b4dd13dca2e09e04fb98e52c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/9bac05a7b4dd13dca2e09e04fb98e52c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/9bac05a7b4dd13dca2e09e04fb98e52c/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8771,EID_Checkmate_Sync_Follower,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Checkmate_Sync_Follower,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']","['emoteDuration:9.30', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-04-05,20.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8772,EID_Checkmate_Sync,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Checkmate_Sync,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']","['emoteDuration:9.30', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-04-05,20.10,https://media.fortniteapi.io/images/f985716a6db1544d56a75747a6de1b9d/transparent.png,,https://media.fortniteapi.io/images/cosmetics/f985716a6db1544d56a75747a6de1b9d/v2/background.png,https://media.fortniteapi.io/images/cosmetics/f985716a6db1544d56a75747a6de1b9d/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/f985716a6db1544d56a75747a6de1b9d/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8773,EID_Checkmate_Owned,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Checkmate_Owned,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']","['emoteDuration:2.67', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-04-05,20.10,https://media.fortniteapi.io/images/b46411074e82ae7cf3bfdd6f764b22c4/transparent.png,https://media.fortniteapi.io/images/b46411074e82ae7cf3bfdd6f764b22c4/full_featured.png,https://media.fortniteapi.io/images/cosmetics/b46411074e82ae7cf3bfdd6f764b22c4/v2/background.png,https://media.fortniteapi.io/images/cosmetics/b46411074e82ae7cf3bfdd6f764b22c4/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/b46411074e82ae7cf3bfdd6f764b22c4/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8774,EID_Checkmate_Owned_Follower,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Checkmate_Owned_Follower,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']","['emoteDuration:2.67', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-04-05,20.10,https://media.fortniteapi.io/images/72823cd93f107d22b3fd60ae56cfce8f/transparent.png,,https://media.fortniteapi.io/images/cosmetics/72823cd93f107d22b3fd60ae56cfce8f/v2/background.png,https://media.fortniteapi.io/images/cosmetics/72823cd93f107d22b3fd60ae56cfce8f/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/72823cd93f107d22b3fd60ae56cfce8f/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8775,EID_Frontier,Rootin' Tootin',Can I get a yeehaw?,,300,,False,False,False,2022-04-19,2025-08-14,0.02,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Frontier,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20']",['emoteDuration:5.83'],,emote,Emote,Uncommon,UNCOMMON,2022-04-05,20.10,https://media.fortniteapi.io/images/f9358e6f243f9befe52c24687ff13bc2/transparent.png,https://media.fortniteapi.io/images/f9358e6f243f9befe52c24687ff13bc2/full_featured.png,https://media.fortniteapi.io/images/cosmetics/f9358e6f243f9befe52c24687ff13bc2/v2/background.png,https://media.fortniteapi.io/images/cosmetics/f9358e6f243f9befe52c24687ff13bc2/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/f9358e6f243f9befe52c24687ff13bc2/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8786,EID_JourneyMentor_X2D9N,Viking War Cry,Let the raid begin.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_JourneyMentor_X2D9N,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Emote.ActivationCondition.SwapsPickaxe', 'Cosmetics.Filter.Season.20', 'Cosmetics.Set.BeamPepper', 'Cosmetics.UserFacingFlags.BuiltInEmote', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']",['emoteDuration:3.30'],,emote,Emote,Epic,Epic,2022-04-05,20.10,https://media.fortniteapi.io/images/f482fc74e37cd711ce477ea205009717/transparent.png,,https://media.fortniteapi.io/images/cosmetics/f482fc74e37cd711ce477ea205009717/v2/background.png,https://media.fortniteapi.io/images/cosmetics/f482fc74e37cd711ce477ea205009717/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/f482fc74e37cd711ce477ea205009717/v2/info.en.png,,,BeamPepper,Tales from the Animus,Part of the Tales from the Animus set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
8791,EID_Aloha_C82XX,It's a Vibe,Then we dance.,,300,,True,False,False,2022-04-09,2025-12-04,0.55,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Aloha_C82XX,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20']","['emoteDuration:5.30', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-04-09,20.10,https://media.fortniteapi.io/images/8f4339308055a46e48772e783dce49c2/transparent.png,https://media.fortniteapi.io/images/8f4339308055a46e48772e783dce49c2/full_featured.png,https://media.fortniteapi.io/images/cosmetics/8f4339308055a46e48772e783dce49c2/v2/background.png,https://media.fortniteapi.io/images/cosmetics/8f4339308055a46e48772e783dce49c2/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/8f4339308055a46e48772e783dce49c2/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
8823,EID_SweetToss,Snackin',You deserve a lil' treat.,,200,,False,False,False,2022-05-12,2025-09-17,0.29,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_SweetToss,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20']","['emoteDuration:15.00', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2022-04-19,20.20,https://media.fortniteapi.io/images/fe0bd690773e3d6407e5635c74edd7b2/transparent.png,https://media.fortniteapi.io/images/fe0bd690773e3d6407e5635c74edd7b2/full_featured.png,https://media.fortniteapi.io/images/cosmetics/fe0bd690773e3d6407e5635c74edd7b2/v2/background.png,https://media.fortniteapi.io/images/cosmetics/fe0bd690773e3d6407e5635c74edd7b2/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/fe0bd690773e3d6407e5635c74edd7b2/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8846,EID_Lyrical,Wu-Tang is Forever,Put your hands up.,,300,,True,False,False,2022-04-24,2025-04-23,0.05,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Lyrical,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.Set.ThemeAgile']","['emoteDuration:5.30', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2022-04-21,20.20,https://media.fortniteapi.io/images/b17f1888c2a4f779000beb254d377b18/transparent.png,https://media.fortniteapi.io/images/b17f1888c2a4f779000beb254d377b18/full_featured.png,https://media.fortniteapi.io/images/cosmetics/b17f1888c2a4f779000beb254d377b18/v2/background.png,https://media.fortniteapi.io/images/cosmetics/b17f1888c2a4f779000beb254d377b18/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/b17f1888c2a4f779000beb254d377b18/v2/info.en.png,,,ThemeAgile,Wu Wear,Part of the Wu Wear set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
8875,EID_Rumble_Female,Sakura's Victory Sway,"Wow, that was cool. Do it again!",,0,,True,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Rumble_Female,"['Cosmetics.EmoteType.Dance', 'Cosmetics.UserFacingFlags.BuiltInEmote', 'Cosmetics.Source.ItemShop', 'Cosmetics.Set.BikeCatch', 'Cosmetics.Filter.Season.20', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']","['emoteDuration:6.93', 'emoteLoop']",,emote,Emote,Epic,Epic,2022-04-26,20.20,https://media.fortniteapi.io/images/08d5ef7691b32382a35a0808d08aa5d6/transparent.png,,https://media.fortniteapi.io/images/cosmetics/08d5ef7691b32382a35a0808d08aa5d6/v2/background.png,https://media.fortniteapi.io/images/cosmetics/08d5ef7691b32382a35a0808d08aa5d6/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/08d5ef7691b32382a35a0808d08aa5d6/v2/info.en.png,,,BikeCatch,Street Fighter,Part of the Street Fighter set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
8876,EID_Rumble_Male,Blanka Backflip,OW OW OW AHHH!,,0,,True,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Rumble_Male,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.BuiltInEmote', 'Cosmetics.Set.BikeCatch', 'Cosmetics.Filter.Season.20', 'Phoebe.Cosmetic.Minus.Zone1', 'Phoebe.Cosmetic.Minus.Zone2']","['emoteDuration:9.27', 'emoteLoop']",,emote,Emote,Epic,Epic,2022-04-26,20.20,https://media.fortniteapi.io/images/24b5daa80d3c7d2bcbf7d2766d1d0056/transparent.png,,https://media.fortniteapi.io/images/cosmetics/24b5daa80d3c7d2bcbf7d2766d1d0056/v2/background.png,https://media.fortniteapi.io/images/cosmetics/24b5daa80d3c7d2bcbf7d2766d1d0056/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/24b5daa80d3c7d2bcbf7d2766d1d0056/v2/info.en.png,,,BikeCatch,Street Fighter,Part of the Street Fighter set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
8886,EID_Triumphant,Triumphant,I made my own path and my path made me.,,500,,True,False,False,2022-04-29,2025-09-25,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Triumphant,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20']","['emoteDuration:10.43', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-04-29,20.20,https://media.fortniteapi.io/images/9c3cc2db001ca901462b73f7e639758e/transparent.png,https://media.fortniteapi.io/images/9c3cc2db001ca901462b73f7e639758e/full_featured.png,https://media.fortniteapi.io/images/cosmetics/9c3cc2db001ca901462b73f7e639758e/v2/background.png,https://media.fortniteapi.io/images/cosmetics/9c3cc2db001ca901462b73f7e639758e/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/9c3cc2db001ca901462b73f7e639758e/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
8887,EID_Concentrate_0W5GY,How Sweet!,Hope you saved room.,,300,,False,False,False,2022-04-30,2025-09-11,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Concentrate_0W5GY,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20']",['emoteDuration:9.17'],,emote,Emote,Rare,RARE,2022-04-30,20.20,https://media.fortniteapi.io/images/83e74a4f7e7722a93fc8baf8ad235ef4/transparent.png,,https://media.fortniteapi.io/images/cosmetics/83e74a4f7e7722a93fc8baf8ad235ef4/v2/background.png,https://media.fortniteapi.io/images/cosmetics/83e74a4f7e7722a93fc8baf8ad235ef4/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/83e74a4f7e7722a93fc8baf8ad235ef4/v2/info.en.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8932,EID_LittleEgg_69OX0,The Pollo Dance,Don't know the moves? Just wing it.,,300,,True,False,False,2022-05-08,2025-12-08,0.29,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_LittleEgg_69OX0,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.Set.TentPetty']","['emoteDuration:9.93', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-05-04,20.30,https://media.fortniteapi.io/images/6fa6404988ce30f29823ba7440ee94f5/transparent.png,https://media.fortniteapi.io/images/6fa6404988ce30f29823ba7440ee94f5/full_featured.png,https://media.fortniteapi.io/images/cosmetics/6fa6404988ce30f29823ba7440ee94f5/v2/background.png,https://media.fortniteapi.io/images/cosmetics/6fa6404988ce30f29823ba7440ee94f5/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/6fa6404988ce30f29823ba7440ee94f5/v2/info.en.png,,,TentPetty,Chica,Part of the Chica set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
8940,EID_Ultralight,Psychic Energy Manipulation,Psionic energy has many uses as long as you know what you are doing.,,300,,False,False,False,2022-05-06,2025-10-31,0.03,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Ultralight,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.Set.WheatCrisis']",['emoteDuration:7.93'],,emote,Emote,Epic,Epic,2022-05-06,20.30,https://media.fortniteapi.io/images/4c242da4964ca717853d9375475ec46a/transparent.png,https://media.fortniteapi.io/images/4c242da4964ca717853d9375475ec46a/full_featured.png,https://media.fortniteapi.io/images/cosmetics/4c242da4964ca717853d9375475ec46a/v2/background.png,https://media.fortniteapi.io/images/cosmetics/4c242da4964ca717853d9375475ec46a/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/4c242da4964ca717853d9375475ec46a/v2/info.en.png,,,WheatCrisis,Scarlet Witch,Part of the Scarlet Witch set.,,,,,,,,,,MarvelSeries,MARVEL SERIES,,,,,,,,,,,,,,,,
8943,EID_Swish,The Airplane,And the crowd goes wild.,,300,,False,False,False,2022-05-13,2025-10-24,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Swish,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.UserFacingFlags.Emote.Traversal']","['emoteDuration:5.33', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-05-13,20.30,https://media.fortniteapi.io/images/2512770be69fe9eb41329a4bec50ae5d/transparent.png,https://media.fortniteapi.io/images/2512770be69fe9eb41329a4bec50ae5d/full_featured.png,https://media.fortniteapi.io/images/cosmetics/2512770be69fe9eb41329a4bec50ae5d/v2/background.png,https://media.fortniteapi.io/images/cosmetics/2512770be69fe9eb41329a4bec50ae5d/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/2512770be69fe9eb41329a4bec50ae5d/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
8948,EID_Indigo,Lil' ED-209,Careful on the stairs.,,500,,False,False,False,2022-05-14,2023-04-14,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Indigo,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.UserFacingFlags.Emote.Traversal', 'Cosmetics.Set.ShortDefend']","['emoteDuration:4.13', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-05-14,20.30,https://media.fortniteapi.io/images/db5846ed6d5e61fdafef9da5a1947698/transparent.png,https://media.fortniteapi.io/images/db5846ed6d5e61fdafef9da5a1947698/full_featured.png,https://media.fortniteapi.io/images/cosmetics/db5846ed6d5e61fdafef9da5a1947698/v2/background.png,https://media.fortniteapi.io/images/cosmetics/db5846ed6d5e61fdafef9da5a1947698/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/db5846ed6d5e61fdafef9da5a1947698/v2/info.en.png,,,ShortDefend,Omni Consumer Products,Part of the Omni Consumer Products set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041,EID_Alfredo,Lil' Diplodoculus,"3, 2, 1, drop it...",,500,,True,False,False,2022-05-20,2025-12-06,0.12,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Alfredo,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.UserFacingFlags.Emote.Traversal', 'Cosmetics.Set.KneePorter']","['emoteDuration:8.23', 'emoteLoop']",,emote,Emote,Epic,Epic,2022-05-17,20.40,https://media.fortniteapi.io/images/ffad0eb653d05dee4e6e19f0872eb8ba/transparent.png,https://media.fortniteapi.io/images/ffad0eb653d05dee4e6e19f0872eb8ba/full_featured.png,https://media.fortniteapi.io/images/cosmetics/ffad0eb653d05dee4e6e19f0872eb8ba/v2/background.png,https://media.fortniteapi.io/images/cosmetics/ffad0eb653d05dee4e6e19f0872eb8ba/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/ffad0eb653d05dee4e6e19f0872eb8ba/v2/info.en.png,,,KneePorter,Ali-A,Part of the Ali-A set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
9049,EID_Noble,Obi-Wan's Message,An important transmission.,,200,,False,False,False,2022-05-27,2025-05-16,0.01,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Noble,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.Set.ClearDefend']",['emoteDuration:4.47'],,emote,Emote,Epic,Epic,2022-05-20,20.40,https://media.fortniteapi.io/images/d54e77746c1e06f851083bc254cf9f08/transparent.png,https://media.fortniteapi.io/images/d54e77746c1e06f851083bc254cf9f08/full_featured.png,https://media.fortniteapi.io/images/cosmetics/d54e77746c1e06f851083bc254cf9f08/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d54e77746c1e06f851083bc254cf9f08/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d54e77746c1e06f851083bc254cf9f08/v2/info.en.png,,,ClearDefend,Obi-Wan Kenobi,Part of the Obi-Wan Kenobi set.,,,,,,,,,,ColumbusSeries,Star Wars Series,,,,,,,,,,,,,,,,
9056,EID_Grapefruit,PAC-Brained,Waka waka!,,300,,False,False,False,2022-06-02,2023-02-28,0.02,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Grapefruit,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.Set.FightPardon']","['emoteDuration:18.93', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-06-02,20.40,https://media.fortniteapi.io/images/3c08a5fbfeec0fbdb6e5119204cfe561/transparent.png,https://media.fortniteapi.io/images/3c08a5fbfeec0fbdb6e5119204cfe561/full_featured.png,https://media.fortniteapi.io/images/cosmetics/3c08a5fbfeec0fbdb6e5119204cfe561/v2/background.png,https://media.fortniteapi.io/images/cosmetics/3c08a5fbfeec0fbdb6e5119204cfe561/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/3c08a5fbfeec0fbdb6e5119204cfe561/v2/info.en.png,,,FightPardon,PAC-MAN,Part of the PAC-MAN set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
9059,EID_Armadillo,Battle Stances!,Gear up for battle!,,0,,False,False,False,,,0.0,,,/Game/Athena/Items/Cosmetics/Dances/EID_Armadillo,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.20', 'Cosmetics.Set.ArmedRobotSquad', 'Cosmetics.UserFacingFlags.Transform']",['emoteDuration:2.42'],,emote,Emote,Epic,Epic,2022-06-03,20.40,https://media.fortniteapi.io/images/99a9c2212bb4bfff77a2553651c53fe3/transparent.png,,https://media.fortniteapi.io/images/cosmetics/99a9c2212bb4bfff77a2553651c53fe3/v2/background.png,https://media.fortniteapi.io/images/cosmetics/99a9c2212bb4bfff77a2553651c53fe3/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/99a9c2212bb4bfff77a2553651c53fe3/v2/info.en.png,,,ArmedRobotSquad,Mecha Weapons Team,Part of the Mecha Weapons Team set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
9067,EID_ArmadilloRobot,The Heartbreaker,Put your heart into it.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_ArmadilloRobot,"['Cosmetics.EmoteType.Dance', 'Cosmetics.UserFacingFlags.BuiltInEmote', 'Cosmetics.Set.CrashContact', 'Cosmetics.Filter.Season.21']",['emoteDuration:8.17'],,emote,Emote,Epic,Epic,2022-06-05,21.00,https://media.fortniteapi.io/images/f224b49182991f7a76d5e35977420272/transparent.png,,https://media.fortniteapi.io/images/cosmetics/f224b49182991f7a76d5e35977420272/v2/background.png,https://media.fortniteapi.io/images/cosmetics/f224b49182991f7a76d5e35977420272/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/f224b49182991f7a76d5e35977420272/v2/info.en.png,,,CrashContact,Collision,Part of the Collision set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188,EID_Tally,Steady,Gimmie the love.,,0,,True,False,False,,,0.83,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Tally,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Filter.Season.21', 'Cosmetics.Source.Season21.BattlePass.Paid']","['emoteDuration:14.97', 'emoteLoop']",,emote,Emote,Rare,RARE,2022-06-05,21.00,https://media.fortniteapi.io/images/c77b99c894fb469d46c0f92a3afc26d5/transparent.png,,https://media.fortniteapi.io/images/cosmetics/c77b99c894fb469d46c0f92a3afc26d5/v2/background.png,https://media.fortniteapi.io/images/cosmetics/c77b99c894fb469d46c0f92a3afc26d5/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/c77b99c894fb469d46c0f92a3afc26d5/v2/info.en.png,,,,,,21.0,60.0,7.0,paid,Chapter 3,Season 3,Chapter 3 - Season 3,Battle Pass,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
9189,EID_Reverence,It is Finished,"At long last, my quest is complete.",,0,,False,False,False,,,0.16,,,/Game/Athena/Items/Cosmetics/Dances/EID_Reverence,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Filter.Season.21', 'Cosmetics.Source.Season21.BattlePass.Free', 'Cosmetics.Set.TimeRuler']",['emoteDuration:6.17'],,emote,Emote,Uncommon,UNCOMMON,2022-06-05,21.00,https://media.fortniteapi.io/images/8949ed27412c17ad4f68d10a2e6c0b6a/transparent.png,,https://media.fortniteapi.io/images/cosmetics/8949ed27412c17ad4f68d10a2e6c0b6a/v2/background.png,https://media.fortniteapi.io/images/cosmetics/8949ed27412c17ad4f68d10a2e6c0b6a/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/8949ed27412c17ad4f68d10a2e6c0b6a/v2/info.en.png,,,TimeRuler,Age of Kings,Part of the Age of Kings set.,21.0,50.0,6.0,free,Chapter 3,Season 3,Chapter 3 - Season 3,Battle Pass,,,,,,,,,,,,,,,,,,,
