Unnamed: 0,id,name,description,series,price,builtInEmote,copyrightedAudio,upcoming,reactive,releaseDate,lastAppearance,interest,video,audio,path,gameplayTags,apiTags,battlepass,type.id,type.name,rarity.id,rarity.name,added.date,added.version,images.icon,images.featured,images.background,images.icon_background,images.full_background,juno.icon,beans.icon,set.id,set.name,set.partOf,battlepass.season,battlepass.tier,battlepass.page,battlepass.type,battlepass.displayText.chapter,battlepass.displayText.season,battlepass.displayText.chapterSeason,battlepass.battlePassName,set,series.id,series.name,builtInEmote.id,builtInEmote.type.id,builtInEmote.type.name,builtInEmote.name,builtInEmote.description,builtInEmote.rarity.id,builtInEmote.rarity.name,builtInEmote.series,builtInEmote.images.icon,builtInEmote.images.featured,builtInEmote.images.background,builtInEmote.images.icon_background,builtInEmote.images.full_background,builtInEmote.video,builtInEmote.series.id,builtInEmote.series.name,display_assets_url
19272,Character_PuffinSmile,Spider-Man Noir,A more hardened version of Spider-Man who fought crime during the Great Depression in 1933.,,1500,,False,False,False,2024-12-07,2025-02-28,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_PuffinSmile,"['SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'SoundLibrary.ID.StepType.BootsCombat', 'Cosmetics.Filter.Season.33', 'Cosmetics.Source.ItemShop', 'Cosmetics.Set.TransferLegend', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Epic,Epic,2024-12-05,1.6.0,https://media.fortniteapi.io/images/ca09f0f18ec99915cf00b253be8166ad/transparent.png,,https://media.fortniteapi.io/images/cosmetics/ca09f0f18ec99915cf00b253be8166ad/v2/background.png,https://media.fortniteapi.io/images/cosmetics/ca09f0f18ec99915cf00b253be8166ad/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/ca09f0f18ec99915cf00b253be8166ad/v2/info.en.png,,,TransferLegend,Across the Spider-Verse,Part of the Across the Spider-Verse set.,,,,,,,,,,MarvelSeries,MARVEL SERIES,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_Character_PuffinSmile/MI_0.png
19273,Character_ShakeCrunch,Spider-Punk,Earth 138's very own arachnid anarchist.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_ShakeCrunch,"['SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'SoundLibrary.ID.StepType.BootsCombat', 'Cosmetics.Set.TransferLegend', 'Cosmetics.Filter.Season.33', 'Cosmetics.UserFacingFlags.HasVariants', 'Cosmetics.Source.ItemShop', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Epic,Epic,2024-12-05,1.6.0,https://media.fortniteapi.io/images/1a3125a569f9b0772b0a79be42c3b4db/transparent.png,,https://media.fortniteapi.io/images/cosmetics/1a3125a569f9b0772b0a79be42c3b4db/v2/background.png,https://media.fortniteapi.io/images/cosmetics/1a3125a569f9b0772b0a79be42c3b4db/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/1a3125a569f9b0772b0a79be42c3b4db/v2/info.en.png,,,TransferLegend,Across the Spider-Verse,Part of the Across the Spider-Verse set.,,,,,,,,,,MarvelSeries,MARVEL SERIES,,,,,,,,,,,,,,,,,
19282,Character_SnailAisle,Doom 2099,Clashing with his past self to achieve domination of all realities.,,1500,,False,False,False,2024-12-10,2024-12-17,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_SnailAisle,"['SoundLibrary.ID.HandType.Glove', 'Cosmetics.Filter.Season.33', 'SoundLibrary.ID.StepType.BootsMetal', 'SoundLibrary.ID.ClothingType.ArmorMetal', 'Cosmetics.Set.DifferentPerson', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Epic,Epic,2024-12-07,1.6.0,https://media.fortniteapi.io/images/15f37f51980070a517ebf170975c701c/transparent.png,,https://media.fortniteapi.io/images/cosmetics/15f37f51980070a517ebf170975c701c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/15f37f51980070a517ebf170975c701c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/15f37f51980070a517ebf170975c701c/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_snailaisle.png,,DifferentPerson,Rivals,Part of the Rivals set.,,,,,,,,,,MarvelSeries,MARVEL SERIES,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_Character_SnailAisle/MI_0.png
19293,Character_HabitSecurity,Battalion Brawler,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_HabitSecurity,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/0021a11a2e8f0957f47254a0e174abba/transparent.png,,https://media.fortniteapi.io/images/cosmetics/0021a11a2e8f0957f47254a0e174abba/v2/background.png,https://media.fortniteapi.io/images/cosmetics/0021a11a2e8f0957f47254a0e174abba/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/0021a11a2e8f0957f47254a0e174abba/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_habitsecurity.png,https://media.fortniteapi.io/images/icons/beans/character_habitsecurity.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19294,Character_HabitSecurity_B,Stealth Specialist,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_HabitSecurity_B,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/af06345cf3f5a4daf40203735006c64c/transparent.png,,https://media.fortniteapi.io/images/cosmetics/af06345cf3f5a4daf40203735006c64c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/af06345cf3f5a4daf40203735006c64c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/af06345cf3f5a4daf40203735006c64c/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_habitsecurity_b.png,https://media.fortniteapi.io/images/icons/beans/character_habitsecurity_b.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19295,Character_HabitSecurity_C,Field Commander,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_HabitSecurity_C,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/bffc40fb720b047460d43e35ff4b1902/transparent.png,,https://media.fortniteapi.io/images/cosmetics/bffc40fb720b047460d43e35ff4b1902/v2/background.png,https://media.fortniteapi.io/images/cosmetics/bffc40fb720b047460d43e35ff4b1902/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/bffc40fb720b047460d43e35ff4b1902/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_habitsecurity_c.png,https://media.fortniteapi.io/images/icons/beans/character_habitsecurity_c.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19296,Character_HabitSecurity_D,Munitions Master,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_HabitSecurity_D,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/adcb9a3dea7b196f93181a21465dc405/transparent.png,,https://media.fortniteapi.io/images/cosmetics/adcb9a3dea7b196f93181a21465dc405/v2/background.png,https://media.fortniteapi.io/images/cosmetics/adcb9a3dea7b196f93181a21465dc405/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/adcb9a3dea7b196f93181a21465dc405/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_habitsecurity_d.png,https://media.fortniteapi.io/images/icons/beans/character_habitsecurity_d.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19297,Character_HabitSecurity_E,Siege Sergeant,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_HabitSecurity_E,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/484e6d330aeab3cb1321428ca250a0b0/transparent.png,,https://media.fortniteapi.io/images/cosmetics/484e6d330aeab3cb1321428ca250a0b0/v2/background.png,https://media.fortniteapi.io/images/cosmetics/484e6d330aeab3cb1321428ca250a0b0/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/484e6d330aeab3cb1321428ca250a0b0/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_habitsecurity_e.png,https://media.fortniteapi.io/images/icons/beans/character_habitsecurity_e.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19298,Character_HabitSecurity_F,Cavalry Captain,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_HabitSecurity_F,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/17ec243368ea2fb20d055da11e5ef27a/transparent.png,,https://media.fortniteapi.io/images/cosmetics/17ec243368ea2fb20d055da11e5ef27a/v2/background.png,https://media.fortniteapi.io/images/cosmetics/17ec243368ea2fb20d055da11e5ef27a/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/17ec243368ea2fb20d055da11e5ef27a/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_habitsecurity_f.png,https://media.fortniteapi.io/images/icons/beans/character_habitsecurity_f.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19299,Character_HabitSecurity_G,Tank Gunner,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_HabitSecurity_G,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/e781fd2672a530f7af03fb6a06ec247e/transparent.png,,https://media.fortniteapi.io/images/cosmetics/e781fd2672a530f7af03fb6a06ec247e/v2/background.png,https://media.fortniteapi.io/images/cosmetics/e781fd2672a530f7af03fb6a06ec247e/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/e781fd2672a530f7af03fb6a06ec247e/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_habitsecurity_g.png,https://media.fortniteapi.io/images/icons/beans/character_habitsecurity_g.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19300,Character_WaterfallCharm,Recon Raider,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_WaterfallCharm,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.FrontEndPose.IsRebirth', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/d25b2b0398e18c53ad77c0e414b30a5a/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d25b2b0398e18c53ad77c0e414b30a5a/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d25b2b0398e18c53ad77c0e414b30a5a/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d25b2b0398e18c53ad77c0e414b30a5a/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_waterfallcharm.png,https://media.fortniteapi.io/images/icons/beans/character_waterfallcharm.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19301,Character_WaterfallCharm_B,Sentry Specialist,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_WaterfallCharm_B,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.FrontEndPose.IsRebirth', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/a0e8c4adaa056fc3921f38f0ef8362a0/transparent.png,,https://media.fortniteapi.io/images/cosmetics/a0e8c4adaa056fc3921f38f0ef8362a0/v2/background.png,https://media.fortniteapi.io/images/cosmetics/a0e8c4adaa056fc3921f38f0ef8362a0/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/a0e8c4adaa056fc3921f38f0ef8362a0/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_waterfallcharm_b.png,https://media.fortniteapi.io/images/icons/beans/character_waterfallcharm_b.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19302,Character_WaterfallCharm_C,Tactical Tracker,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_WaterfallCharm_C,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.FrontEndPose.IsRebirth', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/0d0be4d88cbe2dfe331051b84ac9716e/transparent.png,,https://media.fortniteapi.io/images/cosmetics/0d0be4d88cbe2dfe331051b84ac9716e/v2/background.png,https://media.fortniteapi.io/images/cosmetics/0d0be4d88cbe2dfe331051b84ac9716e/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/0d0be4d88cbe2dfe331051b84ac9716e/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_waterfallcharm_c.png,https://media.fortniteapi.io/images/icons/beans/character_waterfallcharm_c.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19303,Character_WaterfallCharm_D,Infantry Commander,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_WaterfallCharm_D,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.FrontEndPose.IsRebirth', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/639c857db91397f06808c754e7bd2adb/transparent.png,,https://media.fortniteapi.io/images/cosmetics/639c857db91397f06808c754e7bd2adb/v2/background.png,https://media.fortniteapi.io/images/cosmetics/639c857db91397f06808c754e7bd2adb/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/639c857db91397f06808c754e7bd2adb/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_waterfallcharm_d.png,https://media.fortniteapi.io/images/icons/beans/character_waterfallcharm_d.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19304,Character_WaterfallCharm_E,Squad Leader,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_WaterfallCharm_E,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.FrontEndPose.IsRebirth', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/6253bcb3d710bc0b6e2a26c04e203298/transparent.png,,https://media.fortniteapi.io/images/cosmetics/6253bcb3d710bc0b6e2a26c04e203298/v2/background.png,https://media.fortniteapi.io/images/cosmetics/6253bcb3d710bc0b6e2a26c04e203298/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/6253bcb3d710bc0b6e2a26c04e203298/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_waterfallcharm_e.png,https://media.fortniteapi.io/images/icons/beans/character_waterfallcharm_e.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19305,Character_WaterfallCharm_F,Ballistics Tech,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_WaterfallCharm_F,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.FrontEndPose.IsRebirth', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/3a2221a32d4485c71e1e7a48c54f7296/transparent.png,,https://media.fortniteapi.io/images/cosmetics/3a2221a32d4485c71e1e7a48c54f7296/v2/background.png,https://media.fortniteapi.io/images/cosmetics/3a2221a32d4485c71e1e7a48c54f7296/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/3a2221a32d4485c71e1e7a48c54f7296/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_waterfallcharm_f.png,https://media.fortniteapi.io/images/icons/beans/character_waterfallcharm_f.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19306,Character_WaterfallCharm_G,Battalion Leader,Standard issue Island combatant.,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_WaterfallCharm_G,"['Cosmetics.Set.ReefModel', 'SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.FrontEndPose.IsRebirth', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/0d7eecd17672f4ab76f7ebb3dbc28f58/transparent.png,,https://media.fortniteapi.io/images/cosmetics/0d7eecd17672f4ab76f7ebb3dbc28f58/v2/background.png,https://media.fortniteapi.io/images/cosmetics/0d7eecd17672f4ab76f7ebb3dbc28f58/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/0d7eecd17672f4ab76f7ebb3dbc28f58/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_waterfallcharm_g.png,https://media.fortniteapi.io/images/icons/beans/character_waterfallcharm_g.png,ReefModel,Island Originals,Part of the Island Originals set.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19307,CID_DefaultOutfit,Default,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/CID_DefaultOutfit,['Cosmetics.Source.DefaultItem'],[],,outfit,Outfit,Common,COMMON,2024-12-10,1.6.0,https://media.fortniteapi.io/images/2089fc42bff23fe7f371471a887c9f3b/transparent.png,,https://media.fortniteapi.io/images/cosmetics/2089fc42bff23fe7f371471a887c9f3b/v2/background.png,https://media.fortniteapi.io/images/cosmetics/2089fc42bff23fe7f371471a887c9f3b/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/2089fc42bff23fe7f371471a887c9f3b/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/cid_defaultoutfit.png,https://media.fortniteapi.io/images/icons/beans/cid_defaultoutfit.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19602,Character_DerbySwarm,Platinum Gaga,Platinum protector of the Kindness Punks.,,1800,,False,False,True,2024-12-14,2024-12-19,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_DerbySwarm,"['SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.ClothingType.GearTactical', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Filter.Season.33', 'Cosmetics.UserFacingFlags.Reactive', 'Cosmetics.UserFacingFlags.HasVariants', 'Cosmetics.Source.ItemShop', 'Cosmetics.Set.FlowerRelate']",[],,outfit,Outfit,Epic,Epic,2024-12-13,1.6.0,https://media.fortniteapi.io/images/9adbab26d0c241899005b948d20a60b1/transparent.png,,https://media.fortniteapi.io/images/cosmetics/9adbab26d0c241899005b948d20a60b1/v2/background.png,https://media.fortniteapi.io/images/cosmetics/9adbab26d0c241899005b948d20a60b1/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/9adbab26d0c241899005b948d20a60b1/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_derbyswarm.png,,FlowerRelate,Lady Gaga,Part of the Lady Gaga set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_Bundle_Featured_DerbySwarm_Static/MI_0.png
19606,Character_TofuResort,Platinum The Weeknd,Now platinum.,,0,,False,False,True,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_TofuResort,"['SoundLibrary.ID.StepType.ShoesSneakers', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Filter.Season.33', 'Cosmetics.Set.HugeSilk', 'Cosmetics.UserFacingFlags.Reactive', 'Cosmetics.UserFacingFlags.HasVariants', 'Cosmetics.Gating.Allow.Shoes']",[],,outfit,Outfit,Epic,Epic,2024-12-13,1.6.0,https://media.fortniteapi.io/images/3798e80ff6cd3190caae0551b78639ee/transparent.png,,https://media.fortniteapi.io/images/cosmetics/3798e80ff6cd3190caae0551b78639ee/v2/background.png,https://media.fortniteapi.io/images/cosmetics/3798e80ff6cd3190caae0551b78639ee/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/3798e80ff6cd3190caae0551b78639ee/v2/info.en.png,,,HugeSilk,The Weeknd,Part of the The Weeknd set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,,
19610,Character_SourWire,Platinum Karol G,Bichota platinum superstar.,,1800,,False,False,True,2024-12-14,2024-12-19,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_SourWire,"['SoundLibrary.ID.StepType.BootsCombat', 'SoundLibrary.ID.HandType.Glove', 'Cosmetics.Filter.Season.33', 'SoundLibrary.ID.ClothingType.Generic', 'Cosmetics.UserFacingFlags.Reactive', 'Cosmetics.UserFacingFlags.HasVariants', 'Cosmetics.Set.LipTherapist']",[],,outfit,Outfit,Epic,Epic,2024-12-13,1.6.0,https://media.fortniteapi.io/images/2afcfc4a15afcd52d09c616d94b0ec89/transparent.png,,https://media.fortniteapi.io/images/cosmetics/2afcfc4a15afcd52d09c616d94b0ec89/v2/background.png,https://media.fortniteapi.io/images/cosmetics/2afcfc4a15afcd52d09c616d94b0ec89/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/2afcfc4a15afcd52d09c616d94b0ec89/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_sourwire.png,,LipTherapist,Karol G,Part of the Karol G set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_Bundle_Featured_SourWire_Static/MI_0.png
19613,Character_TuckBeetle,Platinum Billie Eilish,You want some more?,,1800,,False,False,True,2024-12-14,2024-12-19,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Characters/Character_TuckBeetle,"['SoundLibrary.ID.HandType.Glove', 'Cosmetics.Filter.Season.33', 'Cosmetics.UserFacingFlags.HasVariants', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Reactive', 'SoundLibrary.ID.ClothingType.Generic', 'SoundLibrary.ID.StepType.ShoesSneakers', 'Cosmetics.Gating.Allow.Shoes', 'Cosmetics.Set.AngerFate']",[],,outfit,Outfit,Epic,Epic,2024-12-13,1.6.0,https://media.fortniteapi.io/images/0289c5b9e00e82a7fad6acfbb3615dd6/transparent.png,,https://media.fortniteapi.io/images/cosmetics/0289c5b9e00e82a7fad6acfbb3615dd6/v2/background.png,https://media.fortniteapi.io/images/cosmetics/0289c5b9e00e82a7fad6acfbb3615dd6/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/0289c5b9e00e82a7fad6acfbb3615dd6/v2/info.en.png,https://media.fortniteapi.io/images/icons/juno/character_tuckbeetle.png,,AngerFate,Billie Eilish,Part of the Billie Eilish set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,,https://media.fortniteapi.io/images/displayAssets/v2/MAX/DAv2_Bundle_Featured_TuckBeetle_Static/MI_0.png
